image_filename,super_category,fine_category,x_center,y_center,width,height,rotation_angle
a073406.jpg,notch,rectangle,0.880472,0.968333,0.061636,0.035000,0
a073435.jpg,notch,rectangle,0.029583,0.834115,0.030000,0.046893,0
a073438.jpg,notch,rectangle,0.828767,0.969792,0.057078,0.033750,0
a073462.jpg,notch,rectangle,0.828089,0.979583,0.052059,0.024167,0
a073462.jpg,notch,rectangle,0.885297,0.980208,0.046339,0.022917,0
a073488.jpg,notch,rectangle,0.024792,0.822971,0.032083,0.046632,0
a073498.jpg,notch,rectangle,0.815389,0.975000,0.059188,0.035000,0
a073518.jpg,notch,rectangle,0.893948,0.977292,0.049208,0.021250,0
a073518.jpg,notch,rectangle,0.838518,0.977500,0.046946,0.024167,0
a073518.jpg,notch,rectangle,0.837952,0.971875,0.061652,0.039583,0
a073532.jpg,notch,rectangle,0.816705,0.973333,0.050741,0.030833,0
a073532.jpg,notch,rectangle,0.818415,0.973542,0.062144,0.038750,0
a073544.jpg,notch,rectangle,0.824116,0.976667,0.055302,0.027500,0
a073673.jpg,notch,rectangle,0.977708,0.147661,0.044583,0.055556,270
a073673.jpg,notch,rectangle,0.977292,0.092105,0.041250,0.056725,270
a073678.jpg,notch,rectangle,0.096466,0.018125,0.050406,0.022917,0
a073678.jpg,notch,rectangle,0.154983,0.019792,0.048088,0.022917,0
a073688.jpg,notch,rectangle,0.172164,0.028125,0.050347,0.027083,0
a073690.jpg,notch,rectangle,0.173724,0.026042,0.048144,0.022917,0
a073923.jpg,notch,rectangle,0.824526,0.979583,0.059161,0.030000,0
a073951.jpg,notch,rectangle,0.819460,0.969167,0.052239,0.026667,0
a073960.jpg,notch,rectangle,0.170619,0.021458,0.042799,0.022083,0
a074101.jpg,notch,rectangle,0.173360,0.023542,0.048077,0.022083,0
a074109.jpg,notch,rectangle,0.971250,0.178912,0.029167,0.047112,0
a074138.jpg,notch,rectangle,0.832675,0.973333,0.041196,0.025000,0
a074138.jpg,notch,rectangle,0.887980,0.974375,0.041196,0.023750,0
a074263.jpg,notch,rectangle,0.818729,0.972500,0.055556,0.027500,0
a074263.jpg,notch,rectangle,0.818729,0.964792,0.070447,0.045417,0
a074285.jpg,notch,rectangle,0.821162,0.967708,0.051754,0.027083,0
a074289.jpg,notch,rectangle,0.821694,0.973750,0.050944,0.025833,0
a074289.jpg,notch,rectangle,0.819405,0.964792,0.065827,0.042083,0
a074293.jpg,notch,rectangle,0.030000,0.825420,0.039167,0.058483,90
a074305.jpg,notch,rectangle,0.817179,0.963125,0.071967,0.032917,0
a074318.jpg,notch,rectangle,0.180104,0.030000,0.053944,0.025000,0
a074320.jpg,notch,rectangle,0.826337,0.973750,0.063255,0.034167,0
a074460.jpg,notch,rectangle,0.183565,0.028750,0.040669,0.020833,0
a074460.jpg,notch,rectangle,0.128412,0.027292,0.041783,0.020417,0
a074461.jpg,notch,rectangle,0.871866,0.977292,0.060167,0.033750,0
a074461.jpg,notch,rectangle,0.816156,0.977083,0.060167,0.034167,0
a074470.jpg,notch,rectangle,0.115342,0.026667,0.053919,0.030000,180
a074470.jpg,notch,rectangle,0.169539,0.026250,0.047804,0.028333,180
a074506.jpg,notch,rectangle,0.114768,0.019375,0.059181,0.035417,180
a074506.jpg,notch,rectangle,0.170354,0.020833,0.055310,0.035000,180
a074515.jpg,notch,rectangle,0.178571,0.025000,0.045958,0.021667,0
a074543.jpg,notch,rectangle,0.887704,0.966875,0.044919,0.022917,0
a074543.jpg,notch,rectangle,0.830713,0.963958,0.052218,0.032917,0
a074553.jpg,notch,rectangle,0.889731,0.970625,0.058923,0.032917,0
a074553.jpg,notch,rectangle,0.835017,0.970000,0.062851,0.034167,0
a074576.jpg,notch,rectangle,0.168065,0.024167,0.046421,0.023333,0
a074576.jpg,notch,rectangle,0.110738,0.022292,0.049217,0.023750,0
a074645.jpg,notch,rectangle,0.173481,0.033333,0.059625,0.035000,0
a074645.jpg,notch,rectangle,0.172913,0.033542,0.067575,0.043750,180
a074668.jpg,notch,rectangle,0.808757,0.968542,0.049153,0.027083,0
a074670.jpg,notch,rectangle,0.811791,0.969792,0.055556,0.023750,0
a074699.jpg,notch,rectangle,0.820205,0.958958,0.070776,0.044583,0
a074721.jpg,notch,rectangle,0.812960,0.965833,0.051500,0.027500,0
a074750.jpg,notch,rectangle,0.820814,0.966250,0.052179,0.030000,0
a074750.jpg,notch,rectangle,0.781537,0.118750,0.037844,0.021667,0
a074775.jpg,notch,rectangle,0.882521,0.972083,0.048138,0.025000,0
a074775.jpg,notch,rectangle,0.825501,0.970833,0.052149,0.026667,0
a108469.jpg,notch,rectangle,0.107718,0.016875,0.044420,0.020417,0
a108469.jpg,notch,rectangle,0.163798,0.019167,0.046641,0.020833,0
a108747.jpg,notch,rectangle,0.173440,0.026875,0.041214,0.020417,0
a108747.jpg,notch,rectangle,0.117630,0.027292,0.044076,0.022083,0
a135553.jpg,notch,rectangle,0.094587,0.023542,0.056980,0.027083,180
a135553.jpg,notch,rectangle,0.149858,0.022500,0.053561,0.025833,180
a135553.jpg,notch,rectangle,0.208262,0.022083,0.057550,0.025833,180
a135570.jpg,notch,rectangle,0.974583,0.201608,0.034167,0.045951,270
a135570.jpg,notch,rectangle,0.974583,0.145319,0.035000,0.050546,270
a135570.jpg,notch,rectangle,0.973125,0.088168,0.031250,0.048823,270
a135585.jpg,notch,rectangle,0.976042,0.158267,0.023750,0.035674,0
a135585.jpg,notch,rectangle,0.975625,0.104757,0.022083,0.033975,0
a135587.jpg,notch,rectangle,0.153781,0.023542,0.040364,0.017083,0
a135587.jpg,notch,rectangle,0.211484,0.023333,0.045480,0.020000,0
a135587.jpg,notch,rectangle,0.098636,0.024167,0.047186,0.019167,0
a135599.jpg,notch,rectangle,0.980000,0.217072,0.019167,0.028265,0
a135599.jpg,notch,rectangle,0.981042,0.159412,0.025417,0.036179,0
a135599.jpg,notch,rectangle,0.980000,0.105427,0.021667,0.034483,0
a135686.jpg,notch,rectangle,0.155370,0.017917,0.040781,0.019167,0
a135686.jpg,notch,rectangle,0.098794,0.018958,0.043653,0.020417,0
a135686.jpg,notch,rectangle,0.213383,0.018542,0.044227,0.020417,0
a135694.jpg,notch,rectangle,0.210511,0.017708,0.038484,0.018750,0
a135694.jpg,notch,rectangle,0.096209,0.018542,0.043079,0.019583,0
a135694.jpg,notch,rectangle,0.153360,0.017917,0.040207,0.016667,0
a135705.jpg,notch,rectangle,0.135274,0.016667,0.041096,0.019167,0
a135705.jpg,notch,rectangle,0.193208,0.018125,0.042808,0.021250,0
a135705.jpg,notch,rectangle,0.078196,0.016875,0.036530,0.019583,0
a135730.jpg,notch,rectangle,0.101478,0.018542,0.057419,0.024583,180
a135730.jpg,notch,rectangle,0.157192,0.018125,0.058556,0.022917,180
a135730.jpg,notch,rectangle,0.213189,0.017292,0.054576,0.022917,180
a135746.jpg,notch,rectangle,0.107548,0.016042,0.053916,0.025417,180
a135746.jpg,notch,rectangle,0.164018,0.015833,0.053348,0.025000,180
a135756.jpg,notch,rectangle,0.914003,0.982083,0.046485,0.019167,0
a135756.jpg,notch,rectangle,0.856479,0.981875,0.045322,0.018750,0
a135756.jpg,notch,rectangle,0.797211,0.982500,0.052295,0.020000,0
a135817.jpg,notch,rectangle,0.082496,0.019167,0.057363,0.025000,180
a135817.jpg,notch,rectangle,0.199586,0.019375,0.057363,0.025417,180
a135817.jpg,notch,rectangle,0.141041,0.020208,0.057363,0.026250,180
a135821.jpg,notch,rectangle,0.090334,0.020000,0.042578,0.018333,0
a135821.jpg,notch,rectangle,0.146720,0.018125,0.037975,0.016250,0
a135821.jpg,notch,rectangle,0.205409,0.018542,0.042578,0.017917,0
a135864.jpg,notch,rectangle,0.148191,0.021458,0.040840,0.016250,0
a135864.jpg,notch,rectangle,0.090723,0.021458,0.040257,0.016250,0
a135864.jpg,notch,rectangle,0.205659,0.021042,0.039090,0.016250,0
b003331l.jpg,notch,rectangle,0.149882,0.087708,0.041469,0.022083,0
b003331l.jpg,notch,rectangle,0.070201,0.083958,0.036137,0.018750,0
b003331l.jpg,notch,rectangle,0.109005,0.086458,0.037915,0.020417,0
b003337l.jpg,notch,rectangle,0.988958,0.104603,0.018750,0.033473,0
b003337l.jpg,notch,rectangle,0.988750,0.146742,0.020000,0.035266,0
b003344l.jpg,notch,rectangle,0.985417,0.105326,0.023333,0.035907,0
b003344l.jpg,notch,rectangle,0.984792,0.147516,0.026250,0.038899,0
b007554l.jpg,notch,rectangle,0.152608,0.008333,0.046615,0.016667,180
b007554l.jpg,notch,rectangle,0.111265,0.008333,0.050499,0.016667,180
b007554l.jpg,notch,rectangle,0.069922,0.007500,0.046615,0.015000,180
b007565l.jpg,notch,rectangle,0.941555,0.992917,0.038591,0.013333,0
b007565l.jpg,notch,rectangle,0.898770,0.992708,0.039150,0.013750,0
b007565l.jpg,notch,rectangle,0.940996,0.988333,0.044183,0.023333,0
b007565l.jpg,notch,rectangle,0.854306,0.992083,0.044183,0.015000,0
b007565l.jpg,notch,rectangle,0.899049,0.988542,0.045302,0.022917,0
b007565l.jpg,notch,rectangle,0.853468,0.988333,0.053691,0.023333,0
b007567l.jpg,notch,rectangle,0.992917,0.096550,0.014167,0.036171,0
b007567l.jpg,notch,rectangle,0.994583,0.078742,0.010833,0.047301,0
b007567l.jpg,notch,rectangle,0.992917,0.053422,0.014167,0.035615,0
b007586l.jpg,notch,rectangle,0.990833,0.071110,0.018333,0.036252,0
b007591l.jpg,notch,rectangle,0.992708,0.135987,0.014583,0.033167,0
b007592l.jpg,notch,rectangle,0.991875,0.096486,0.016250,0.032348,0
b007592l.jpg,notch,rectangle,0.992500,0.139989,0.015000,0.037925,0
b007592l.jpg,notch,rectangle,0.993750,0.054936,0.012500,0.027328,0
b007616l.jpg,notch,rectangle,0.007500,0.857785,0.015000,0.037099,0
b007621l.jpg,notch,rectangle,0.989583,0.140869,0.020833,0.038976,0
b007621l.jpg,notch,rectangle,0.990417,0.099109,0.019167,0.038976,0
b009862l.jpg,notch,rectangle,0.988750,0.106504,0.022500,0.042363,270
b009862l.jpg,notch,rectangle,0.990000,0.065036,0.020000,0.042959,270
b009862l.jpg,notch,rectangle,0.988750,0.148270,0.022500,0.042363,270
b009914l.jpg,notch,rectangle,0.909792,0.119219,0.014583,0.028228,0
b009914l.jpg,notch,rectangle,0.909792,0.076877,0.014583,0.031231,0
b009914l.jpg,notch,rectangle,0.908958,0.161862,0.017083,0.033033,0
b009917l.jpg,notch,rectangle,0.906250,0.115828,0.017500,0.030321,0
b009917l.jpg,notch,rectangle,0.905417,0.074287,0.018333,0.033354,0
b009917l.jpg,notch,rectangle,0.906042,0.157671,0.021250,0.033960,0
b009936l.jpg,notch,rectangle,0.070482,0.022500,0.030120,0.014167,0
b009936l.jpg,notch,rectangle,0.111145,0.018750,0.029518,0.014167,0
b009936l.jpg,notch,rectangle,0.071084,0.018750,0.033735,0.014167,0
b009936l.jpg,notch,rectangle,0.153614,0.018750,0.032530,0.016667,0
b009941l.jpg,notch,rectangle,0.067429,0.088125,0.033715,0.015417,0
b009941l.jpg,notch,rectangle,0.109272,0.088333,0.031908,0.015000,0
b009941l.jpg,notch,rectangle,0.152017,0.089583,0.036725,0.016667,0
b009947l.jpg,notch,rectangle,0.922156,0.985625,0.050299,0.025417,0
b009947l.jpg,notch,rectangle,0.880539,0.986042,0.048503,0.026250,0
b009947l.jpg,notch,rectangle,0.838323,0.985208,0.050299,0.027917,0
b014981l.jpg,notch,rectangle,0.045810,0.008125,0.036872,0.012917,0
b014981l.jpg,notch,rectangle,0.046369,0.004792,0.044693,0.009583,0
b014984l.jpg,notch,rectangle,0.042714,0.006458,0.039643,0.012917,0
b014986l.jpg,notch,rectangle,0.043904,0.006667,0.040828,0.013333,0
b022723.jpg,notch,rectangle,0.981042,0.124302,0.029583,0.037430,0
b022723.jpg,notch,rectangle,0.982292,0.080447,0.024583,0.034637,0
b022740.jpg,notch,rectangle,0.087363,0.022083,0.041758,0.021667,0
b022740.jpg,notch,rectangle,0.129396,0.023125,0.040110,0.022083,0
b022832.jpg,notch,rectangle,0.979375,0.121178,0.032917,0.045581,270
b022832.jpg,notch,rectangle,0.981250,0.079489,0.030000,0.044469,270
b022885.jpg,notch,rectangle,0.980625,0.078845,0.030417,0.046641,270
b022885.jpg,notch,rectangle,0.980208,0.121599,0.031250,0.044420,270
b022920.jpg,notch,rectangle,0.125139,0.019375,0.037181,0.017917,0
b022920.jpg,notch,rectangle,0.081021,0.017917,0.037736,0.018333,0
b023285.jpg,notch,rectangle,0.080636,0.022083,0.037388,0.019167,0
b023285.jpg,notch,rectangle,0.124442,0.023333,0.036830,0.020000,0
b023907.jpg,notch,rectangle,0.977292,0.114278,0.021250,0.029910,0
b032256.jpg,notch,rectangle,0.123398,0.022708,0.041783,0.022083,0
b032256.jpg,notch,rectangle,0.079944,0.022083,0.037326,0.020833,0
b032256.jpg,notch,rectangle,0.078830,0.023333,0.051811,0.033333,180
b032256.jpg,notch,rectangle,0.124513,0.025208,0.048468,0.032917,180
b032262.jpg,notch,rectangle,0.105850,0.019167,0.043454,0.025000,180
b032262.jpg,notch,rectangle,0.064345,0.017500,0.048468,0.025000,180
b032262.jpg,notch,rectangle,0.146518,0.018333,0.046797,0.024167,180
b032292.jpg,notch,rectangle,0.119734,0.025000,0.034368,0.015833,0
b032292.jpg,notch,rectangle,0.077051,0.025000,0.035477,0.016667,0
b032296.jpg,notch,rectangle,0.072185,0.022708,0.049610,0.025417,180
b032296.jpg,notch,rectangle,0.113991,0.022917,0.051839,0.025833,180
b038467.jpg,notch,rectangle,0.021250,0.922042,0.027500,0.048233,90
b038467.jpg,notch,rectangle,0.019375,0.880258,0.030417,0.045429,90
b038493.jpg,notch,rectangle,0.976458,0.131260,0.031250,0.043478,270
b038493.jpg,notch,rectangle,0.976875,0.091910,0.030417,0.046230,270
b048282.jpg,notch,rectangle,0.922191,0.969375,0.036517,0.017083,0
b048282.jpg,notch,rectangle,0.878371,0.969167,0.038764,0.019167,0
b049452.jpg,notch,rectangle,0.919382,0.973333,0.030899,0.017500,0
b049452.jpg,notch,rectangle,0.835955,0.973333,0.039326,0.020833,0
b049452.jpg,notch,rectangle,0.879213,0.973958,0.032584,0.017917,0
b051451.jpg,notch,rectangle,0.896542,0.989375,0.038483,0.019583,0
b051451.jpg,notch,rectangle,0.940323,0.989583,0.035694,0.016667,0
b051490.jpg,notch,rectangle,0.887312,0.986875,0.043962,0.026250,0
b051490.jpg,notch,rectangle,0.927101,0.990417,0.045632,0.019167,0
b052180.jpg,notch,rectangle,0.105248,0.021458,0.050810,0.031250,180
b052180.jpg,notch,rectangle,0.062256,0.019167,0.047460,0.030000,180
b053362.jpg,notch,rectangle,0.878386,0.987292,0.037590,0.019583,0
b053362.jpg,notch,rectangle,0.922886,0.988125,0.037037,0.018750,0
b054963.jpg,notch,rectangle,0.985000,0.067839,0.029167,0.039643,270
b054963.jpg,notch,rectangle,0.985000,0.109715,0.029167,0.038526,270
b054964.jpg,notch,rectangle,0.124232,0.014583,0.047460,0.023333,180
b054964.jpg,notch,rectangle,0.082077,0.014167,0.045784,0.023333,180
b064580.jpg,notch,rectangle,0.027083,0.879687,0.019167,0.033576,0
b065270.jpg,notch,rectangle,0.083708,0.023125,0.048315,0.026250,180
b065270.jpg,notch,rectangle,0.123315,0.022500,0.045506,0.025000,180
b065512.jpg,notch,rectangle,0.022917,0.923077,0.022500,0.041550,90
b065512.jpg,notch,rectangle,0.022708,0.883492,0.022917,0.043234,90
b066864.jpg,notch,rectangle,0.897931,0.974583,0.035235,0.018333,0
b066864.jpg,notch,rectangle,0.940157,0.975000,0.034676,0.017500,0
b066864.jpg,notch,rectangle,0.852349,0.982917,0.043624,0.020000,0
b066864.jpg,notch,rectangle,0.854027,0.973125,0.040268,0.022917,0
b066962.jpg,notch,rectangle,0.083196,0.021667,0.032841,0.015833,0
b066962.jpg,notch,rectangle,0.123426,0.022708,0.033388,0.015417,0
b066962.jpg,notch,rectangle,0.163109,0.022292,0.032841,0.015417,0
b068737.jpg,notch,rectangle,0.111266,0.017083,0.034021,0.016667,0
b068737.jpg,notch,rectangle,0.153374,0.017500,0.034579,0.015833,0
b069798.jpg,notch,rectangle,0.013750,0.909726,0.025833,0.045277,90
b069800.jpg,notch,rectangle,0.014583,0.908939,0.029167,0.042458,90
b074004.jpg,notch,rectangle,0.063717,0.009583,0.036171,0.018333,0
b074004.jpg,notch,rectangle,0.064552,0.011875,0.048971,0.023750,180
b074066.jpg,notch,rectangle,0.921444,0.975417,0.044653,0.023333,0
b074066.jpg,notch,rectangle,0.879824,0.975000,0.045204,0.025833,0
b074066.jpg,notch,rectangle,0.839581,0.974792,0.044101,0.027083,0
b074260.jpg,notch,rectangle,0.129014,0.018333,0.033223,0.017500,0
b074260.jpg,notch,rectangle,0.089424,0.018125,0.026024,0.015417,0
b074268.jpg,notch,rectangle,0.133919,0.021042,0.047201,0.028750,180
b074268.jpg,notch,rectangle,0.090011,0.020000,0.045005,0.027500,180
b074279.jpg,notch,rectangle,0.095000,0.017708,0.034444,0.018750,0
b074279.jpg,notch,rectangle,0.136944,0.018333,0.038333,0.020000,0
b074915.jpg,notch,rectangle,0.923441,0.991042,0.035078,0.017083,0
b074915.jpg,notch,rectangle,0.878619,0.990208,0.040089,0.018750,0
b074925.jpg,notch,rectangle,0.883185,0.989167,0.039401,0.021667,0
b074925.jpg,notch,rectangle,0.930355,0.992500,0.042730,0.014167,0
b074925.jpg,notch,rectangle,0.931188,0.987917,0.036626,0.021667,0
b074936.jpg,notch,rectangle,0.010833,0.937325,0.020833,0.039172,0
b074936.jpg,notch,rectangle,0.011875,0.892837,0.023750,0.039731,0
b074949.jpg,notch,rectangle,0.089722,0.013750,0.046111,0.025833,180
b074949.jpg,notch,rectangle,0.045278,0.013333,0.042778,0.026667,180
b074949.jpg,notch,rectangle,0.133333,0.013958,0.048889,0.027083,180
b082656.jpg,notch,rectangle,0.083794,0.015625,0.038164,0.019583,0
b082656.jpg,notch,rectangle,0.127212,0.016250,0.036504,0.018333,0
b082685.jpg,notch,rectangle,0.876595,0.985208,0.034942,0.017083,0
b087068.jpg,notch,rectangle,0.053864,0.014375,0.031616,0.014583,0
b087068.jpg,notch,rectangle,0.096604,0.015208,0.031616,0.015417,0
b087097.jpg,notch,rectangle,0.889279,0.982917,0.043351,0.022500,0
b087660.jpg,notch,rectangle,0.127494,0.030625,0.035477,0.017917,0
b087660.jpg,notch,rectangle,0.085089,0.030417,0.036031,0.016667,0
b087661.jpg,notch,rectangle,0.980625,0.080769,0.023750,0.034066,270
b087661.jpg,notch,rectangle,0.980833,0.122253,0.025833,0.034615,270
b088627.jpg,notch,rectangle,0.123273,0.015208,0.048646,0.024583,180
b088627.jpg,notch,rectangle,0.080708,0.014375,0.043118,0.027083,180
b088631.jpg,notch,rectangle,0.124020,0.016875,0.044233,0.025417,180
b088631.jpg,notch,rectangle,0.079787,0.014583,0.040873,0.023333,180
b088633.jpg,notch,rectangle,0.080302,0.013750,0.036374,0.020000,0
b088633.jpg,notch,rectangle,0.122832,0.014167,0.035255,0.018333,0
b088643.jpg,notch,rectangle,0.076093,0.013750,0.038185,0.017500,0
b089114.jpg,notch,rectangle,0.875973,0.982708,0.046719,0.027083,0
b089114.jpg,notch,rectangle,0.919355,0.982500,0.043382,0.026667,0
b089127.jpg,notch,rectangle,0.075487,0.013750,0.036212,0.017500,180
b089127.jpg,notch,rectangle,0.118384,0.015625,0.036212,0.019583,180
b092803.jpg,notch,rectangle,0.078047,0.014583,0.031440,0.018333,180
b092803.jpg,notch,rectangle,0.121346,0.015833,0.030888,0.016667,180
b093869.jpg,notch,rectangle,0.928013,0.988958,0.046875,0.022083,0
b093869.jpg,notch,rectangle,0.884766,0.989583,0.047433,0.020833,0
b093887.jpg,notch,rectangle,0.987708,0.111978,0.024583,0.043454,270
b093887.jpg,notch,rectangle,0.988333,0.069359,0.023333,0.041783,270
b093891.jpg,notch,rectangle,0.991875,0.072808,0.015417,0.030888,270
b093891.jpg,notch,rectangle,0.990625,0.115554,0.015417,0.029233,270
b094652.jpg,notch,rectangle,0.098780,0.015000,0.040674,0.021667,180
b096213.jpg,notch,rectangle,0.875894,0.983333,0.036874,0.021667,0
b096213.jpg,notch,rectangle,0.918272,0.987083,0.035773,0.018333,0
b096232.jpg,notch,rectangle,0.914835,0.984375,0.034066,0.017083,0
b096232.jpg,notch,rectangle,0.871429,0.983750,0.039560,0.020833,0
b096234.jpg,notch,rectangle,0.022083,0.876727,0.026667,0.030956,90
b096234.jpg,notch,rectangle,0.021250,0.918187,0.023333,0.027640,90
b096901.jpg,notch,rectangle,0.012500,0.924502,0.020833,0.037058,90
b096901.jpg,notch,rectangle,0.012917,0.884126,0.021667,0.035951,90
b096909.jpg,notch,rectangle,0.880793,0.986042,0.045226,0.027917,0
b096909.jpg,notch,rectangle,0.922390,0.986667,0.043551,0.026667,0
b099453.jpg,notch,rectangle,0.978750,0.082713,0.014167,0.028048,270
b099453.jpg,notch,rectangle,0.978542,0.123641,0.015417,0.028620,270
b099462.jpg,notch,rectangle,0.116187,0.022083,0.036097,0.018333,180
b099462.jpg,notch,rectangle,0.071912,0.022083,0.032149,0.018333,180
b099462.jpg,notch,rectangle,0.116469,0.030208,0.032149,0.016250,180
b099474.jpg,notch,rectangle,0.980833,0.070352,0.020833,0.032384,270
b099474.jpg,notch,rectangle,0.981250,0.111949,0.022500,0.034059,270
b099475.jpg,notch,rectangle,0.114694,0.017708,0.034212,0.018750,180
b099475.jpg,notch,rectangle,0.071228,0.017500,0.033651,0.018333,180
b099479.jpg,notch,rectangle,0.083660,0.018958,0.030778,0.016250,180
b099479.jpg,notch,rectangle,0.126749,0.023125,0.031897,0.017083,180
b099483.jpg,notch,rectangle,0.127517,0.018125,0.030201,0.015417,180
b099483.jpg,notch,rectangle,0.085291,0.018125,0.031879,0.016250,180
b099484.jpg,notch,rectangle,0.980625,0.136617,0.018750,0.031720,270
b099484.jpg,notch,rectangle,0.981042,0.093767,0.018750,0.030607,270
b099752.jpg,notch,rectangle,0.060606,0.007292,0.042310,0.014583,180
b099757.jpg,notch,rectangle,0.055843,0.008750,0.040299,0.017500,180
b099759.jpg,notch,rectangle,0.103018,0.007292,0.037725,0.014583,180
b099759.jpg,notch,rectangle,0.058328,0.005833,0.033082,0.011667,180
b107029.jpg,notch,rectangle,0.109978,0.024583,0.049063,0.029167,180
b107029.jpg,notch,rectangle,0.070838,0.023333,0.047960,0.026667,180
b107029.jpg,notch,rectangle,0.148842,0.024583,0.039691,0.027500,180
b107050.jpg,notch,rectangle,0.123232,0.012708,0.040805,0.019583,180
b107050.jpg,notch,rectangle,0.164037,0.014375,0.038629,0.020417,180
b107050.jpg,notch,rectangle,0.082427,0.012083,0.034276,0.017500,180
b107050.jpg,notch,rectangle,0.162677,0.022500,0.031556,0.018333,180
b152754.jpg,notch,rectangle,0.126034,0.030000,0.033646,0.018333,180
b152754.jpg,notch,rectangle,0.168229,0.029583,0.037507,0.019167,180
b152754.jpg,notch,rectangle,0.087148,0.030833,0.036404,0.020833,180
b152773.jpg,notch,rectangle,0.826934,0.971875,0.035615,0.021250,0
b152773.jpg,notch,rectangle,0.869226,0.972083,0.030050,0.020000,0
b152773.jpg,notch,rectangle,0.908737,0.971250,0.031163,0.018333,0
b152774.jpg,notch,rectangle,0.094059,0.023333,0.029703,0.018333,180
b152774.jpg,notch,rectangle,0.174642,0.023958,0.032453,0.018750,180
b222948.jpg,notch,rectangle,0.021250,0.878042,0.025833,0.039270,90
b222966.jpg,notch,rectangle,0.979792,0.142818,0.030417,0.041277,270
a017564.jpg,notch,triangle,0.096273,0.025000,0.044608,0.022500,180
a046328.jpg,notch,triangle,0.136130,0.026250,0.045091,0.031667,180
a046328.jpg,notch,triangle,0.089897,0.026250,0.048516,0.032500,180
a046328.jpg,notch,triangle,0.169521,0.025625,0.044521,0.031250,180
a046344.jpg,notch,triangle,0.906304,0.970000,0.053295,0.034167,0
a074263.jpg,notch,triangle,0.850229,0.053125,0.030355,0.015417,180
a108576.jpg,notch,triangle,0.898741,0.971875,0.056064,0.032917,0
a108576.jpg,notch,triangle,0.638158,0.973750,0.055492,0.032500,0
a108579.jpg,notch,triangle,0.027500,0.913882,0.032500,0.046659,90
a108579.jpg,notch,triangle,0.026875,0.820276,0.030417,0.050691,90
a108580.jpg,notch,triangle,0.016875,0.689684,0.017083,0.027621,90
a108580.jpg,notch,triangle,0.022500,0.912627,0.020833,0.033822,90
b014981l.jpg,notch,triangle,0.154190,0.004167,0.029050,0.008333,180
b014981l.jpg,notch,triangle,0.120391,0.004583,0.026257,0.009167,180
b014981l.jpg,notch,triangle,0.085754,0.003750,0.024022,0.007500,180
b014984l.jpg,notch,triangle,0.079006,0.004375,0.026242,0.008750,180
b014984l.jpg,notch,triangle,0.115578,0.005000,0.025684,0.010000,180
b014984l.jpg,notch,triangle,0.152708,0.005417,0.026242,0.010833,180
b014986l.jpg,notch,triangle,0.118289,0.006042,0.026286,0.012083,180
b014986l.jpg,notch,triangle,0.082774,0.006458,0.023490,0.012917,180
b014986l.jpg,notch,triangle,0.153523,0.006458,0.027405,0.012917,180
b022567.jpg,notch,triangle,0.975833,0.057232,0.020000,0.029043,270
b022591.jpg,notch,triangle,0.455833,0.985939,0.017500,0.020247,0
b022632.jpg,notch,triangle,0.118041,0.026458,0.035867,0.029583,180
b022632.jpg,notch,triangle,0.150696,0.025417,0.036938,0.027500,180
b022632.jpg,notch,triangle,0.183619,0.024792,0.037473,0.026250,180
b022632.jpg,notch,triangle,0.085118,0.027708,0.043897,0.036250,180
b022676.jpg,notch,triangle,0.897914,0.976875,0.025247,0.020417,0
b022676.jpg,notch,triangle,0.863337,0.976667,0.024149,0.020000,0
b022676.jpg,notch,triangle,0.828211,0.976458,0.027442,0.021250,0
b022696.jpg,notch,triangle,0.017708,0.929562,0.015417,0.031059,90
b022696.jpg,notch,triangle,0.020625,0.860510,0.022917,0.031614,90
b022696.jpg,notch,triangle,0.022708,0.825291,0.024583,0.036606,90
b022696.jpg,notch,triangle,0.019583,0.893511,0.017500,0.029950,90
b022836.jpg,notch,triangle,0.971875,0.063518,0.016250,0.029316,270
b022859.jpg,notch,triangle,0.847314,0.962917,0.026864,0.020000,0
b022859.jpg,notch,triangle,0.914748,0.961875,0.025768,0.016250,0
b022859.jpg,notch,triangle,0.881305,0.962083,0.025768,0.017500,0
b022859.jpg,notch,triangle,0.813322,0.962083,0.029057,0.022500,0
b022878.jpg,notch,triangle,0.096080,0.031042,0.026505,0.018750,180
b022878.jpg,notch,triangle,0.130591,0.032292,0.027057,0.019583,180
b022886.jpg,notch,triangle,0.977917,0.132922,0.020833,0.037016,270
b022921.jpg,notch,triangle,0.888342,0.966458,0.039409,0.028750,0
b022921.jpg,notch,triangle,0.855501,0.965833,0.038314,0.027500,0
b022921.jpg,notch,triangle,0.922551,0.967292,0.038862,0.027917,0
b022921.jpg,notch,triangle,0.819923,0.965000,0.043788,0.030833,0
b022953.jpg,notch,triangle,0.978750,0.098438,0.015833,0.029559,270
b022953.jpg,notch,triangle,0.977500,0.134133,0.017500,0.029559,270
b022953.jpg,notch,triangle,0.976042,0.171221,0.014583,0.027886,270
b023013.jpg,notch,triangle,0.859736,0.975833,0.028603,0.016667,0
b023013.jpg,notch,triangle,0.824257,0.974792,0.031353,0.018750,0
b023029.jpg,notch,triangle,0.922512,0.968333,0.033170,0.021667,0
b023029.jpg,notch,triangle,0.889614,0.967917,0.027189,0.015000,0
b023033.jpg,notch,triangle,0.933204,0.978750,0.029379,0.025833,0
b023033.jpg,notch,triangle,0.828991,0.978125,0.030488,0.025417,0
